GRUPO;CODIGO_COMPOSICAO;DESCRICAO;UNIDADE;CUSTO_TOTAL_SP_RS
Instalações Hidráulicas - Reservação e Bombas de Recalque;105164;TÊ, PPR, DN 20 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;14.5
Instalações Hidráulicas - Reservação e Bombas de Recalque;105165;TÊ, PPR, DN 25 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;14.9
Instalações Hidráulicas - Reservação e Bombas de Recalque;96758;TÊ, PPR, DN 32 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;22.23
Instalações Hidráulicas - Reservação e Bombas de Recalque;96759;TÊ, PPR, DN 40 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;32.42
Instalações Hidráulicas - Reservação e Bombas de Recalque;96760;TÊ, PPR, DN 50 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;52.11
Instalações Hidráulicas - Reservação e Bombas de Recalque;96761;TÊ, PPR, DN 63 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;77.31
Instalações Hidráulicas - Reservação e Bombas de Recalque;96762;TÊ, PPR, DN 75 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;143.48
Instalações Hidráulicas - Reservação e Bombas de Recalque;96763;TÊ, PPR, DN 90 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;192.12
Instalações Hidráulicas - Reservação e Bombas de Recalque;94701;TÊ, PVC, SOLDÁVEL, DN 110 MM INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;281.03
Instalações Hidráulicas - Reservação e Bombas de Recalque;94688;TÊ, PVC, SOLDÁVEL, DN 25 MM INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;8.87
Instalações Hidráulicas - Reservação e Bombas de Recalque;94690;TÊ, PVC, SOLDÁVEL, DN 32 MM INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;14.46
Instalações Hidráulicas - Reservação e Bombas de Recalque;94692;TÊ, PVC, SOLDÁVEL, DN 40 MM INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;24.41
Instalações Hidráulicas - Reservação e Bombas de Recalque;94694;TÊ, PVC, SOLDÁVEL, DN 50 MM INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;30.3
Instalações Hidráulicas - Reservação e Bombas de Recalque;94696;TÊ, PVC, SOLDÁVEL, DN 60 MM INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;63.34
Instalações Hidráulicas - Reservação e Bombas de Recalque;94697;TÊ, PVC, SOLDÁVEL, DN 75 MM INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;108.29
Instalações Hidráulicas - Reservação e Bombas de Recalque;94699;TÊ, PVC, SOLDÁVEL, DN 85 MM INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;143.41
Instalações Hidráulicas - Reservação e Bombas de Recalque;105167;UNIÃO FLANGE, PPR, COM PARAFUSOS, DN 40 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;274.21
Instalações Hidráulicas - Reservação e Bombas de Recalque;105168;UNIÃO FLANGE, PPR, COM PARAFUSOS, DN 50 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;0
Instalações Hidráulicas - Reservação e Bombas de Recalque;105171;UNIÃO FLANGE, PPR, COM PARAFUSOS, DN 63 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;0
Instalações Hidráulicas - Reservação e Bombas de Recalque;105191;UNIÃO FLANGE, PPR, COM PARAFUSOS, DN 75 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;0
Instalações Hidráulicas - Reservação e Bombas de Recalque;105192;UNIÃO FLANGE, PPR, COM PARAFUSOS, DN 90 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;UN;0
Instalações Hidráulicas em PEX;96809;"CONEXÃO FIXA, ROSCA FÊMEA, METÁLICA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM X 1/2"", COM ANEL DESLIZANTE. FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;22.91
Instalações Hidráulicas em PEX;96812;"CONEXÃO FIXA, ROSCA FÊMEA, METÁLICA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 1/2"", COM ANEL DESLIZANTE. FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;23.98
Instalações Hidráulicas em PEX;96813;"CONEXÃO FIXA, ROSCA FÊMEA, METÁLICA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 3/4"", COM ANEL DESLIZANTE. FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;27.23
Instalações Hidráulicas em PEX;96817;"CONEXÃO FIXA, ROSCA FÊMEA, METÁLICA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 1"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;39.76
Instalações Hidráulicas em PEX;96816;"CONEXÃO FIXA, ROSCA FÊMEA, METÁLICA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 3/4"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;30.52
Instalações Hidráulicas em PEX;96821;"CONEXÃO FIXA, ROSCA FÊMEA, METÁLICA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 32 MM X 1"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;44.11
Instalações Hidráulicas em PEX;96824;"CONEXÃO FIXA, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16MM X 1/2"", CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;21.3
Instalações Hidráulicas em PEX;96827;"CONEXÃO FIXA, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20MM X 1/2"", CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;23.11
Instalações Hidráulicas em PEX;96828;"CONEXÃO FIXA, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20MM X 3/4"", CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;28.14
Instalações Hidráulicas em PEX;96832;"CONEXÃO FIXA, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25MM X 3/4"", CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;34.66
Instalações Hidráulicas em PEX;104525;"CONEXÃO FIXA, ROSCA MACHO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM X 1/2"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104563;"CONEXÃO FIXA, ROSCA MACHO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM X 3/4"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104531;"CONEXÃO FIXA, ROSCA MACHO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 1/2"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104527;"CONEXÃO FIXA, ROSCA MACHO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 3/4"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104529;"CONEXÃO FIXA, ROSCA MACHO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 1"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104564;"CONEXÃO FIXA, ROSCA MACHO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 1/2"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104533;"CONEXÃO FIXA, ROSCA MACHO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 3/4"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104535;"CONEXÃO FIXA, ROSCA MACHO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 32 MM X 1"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;96810;"CONEXÃO MÓVEL, ROSCA FÊMEA, METÁLICA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM X 3/4"", COM ANEL DESLIZANTE. FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;24.99
Instalações Hidráulicas em PEX;104524;"CONEXÃO MÓVEL, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM X 1/2"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104530;"CONEXÃO MÓVEL, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 1/2"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104526;"CONEXÃO MÓVEL, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 3/4"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104528;"CONEXÃO MÓVEL, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 1"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104532;"CONEXÃO MÓVEL, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 3/4"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104534;"CONEXÃO MÓVEL, ROSCA FÊMEA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 32 MM X 1"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;96873;"DISTRIBUIDOR 2 SAÍDAS, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, ENTRADA DE 1"" X 2 SAÍDAS DE 1/2"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;73.83
Instalações Hidráulicas em PEX;96872;"DISTRIBUIDOR 2 SAÍDAS, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, ENTRADA DE 3/4"" X 2 SAÍDAS DE 1/2"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;56.55
Instalações Hidráulicas em PEX;96876;DISTRIBUIDOR 2 SAÍDAS, PARA INSTALAÇÕES EM PEX ÁGUA, ENTRADA DE 32 MM X 2 SAÍDAS DE 16 MM, CONEXÃO POR CRIMPAGEM FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;191.53
Instalações Hidráulicas em PEX;96878;DISTRIBUIDOR 2 SAÍDAS, PARA INSTALAÇÕES EM PEX ÁGUA, ENTRADA DE 32 MM X 2 SAÍDAS DE 25 MM, CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;214.69
Instalações Hidráulicas em PEX;96875;"DISTRIBUIDOR 3 SAÍDAS, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, ENTRADA DE 1"" X 3 SAÍDAS DE 1/2"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;88.12
Instalações Hidráulicas em PEX;96874;"DISTRIBUIDOR 3 SAÍDAS, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, ENTRADA DE 3/4"" X 3 SAÍDAS DE 1/2"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;68.5
Instalações Hidráulicas em PEX;96879;DISTRIBUIDOR 3 SAÍDAS, PARA INSTALAÇÕES EM PEX ÁGUA, ENTRADA DE 32 MM X 3 SAÍDAS DE 16 MM, CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;208.49
Instalações Hidráulicas em PEX;96881;DISTRIBUIDOR 3 SAÍDAS, PARA INSTALAÇÕES EM PEX ÁGUA, ENTRADA DE 32 MM X 3 SAÍDAS DE 25 MM, CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;246.58
Instalações Hidráulicas em PEX;96837;JOELHO 90 GRAUS, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM, CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;25.56
Instalações Hidráulicas em PEX;96840;JOELHO 90 GRAUS, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM, CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;30.77
Instalações Hidráulicas em PEX;96845;JOELHO 90 GRAUS, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM, CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;46.67
Instalações Hidráulicas em PEX;96848;JOELHO 90 GRAUS, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 32 MM, CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;61.39
Instalações Hidráulicas em PEX;96849;JOELHO 90 GRAUS, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM, CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;19.99
Instalações Hidráulicas em PEX;96852;JOELHO 90 GRAUS, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM, CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;25.19
Instalações Hidráulicas em PEX;96855;JOELHO 90 GRAUS, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM, CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;38.31
Instalações Hidráulicas em PEX;96838;"JOELHO 90 GRAUS, ROSCA FÊMEA TERMINAL, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16MM X 1/2"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;31.29
Instalações Hidráulicas em PEX;96841;"JOELHO 90 GRAUS, ROSCA FÊMEA TERMINAL, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 1/2"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;34.53
Instalações Hidráulicas em PEX;96842;"JOELHO 90 GRAUS, ROSCA FÊMEA TERMINAL, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 3/4"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;39.35
Instalações Hidráulicas em PEX;96846;"JOELHO 90 GRAUS, ROSCA FÊMEA TERMINAL, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 3/4"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;45.29
Instalações Hidráulicas em PEX;96850;"JOELHO 90 GRAUS, ROSCA FÊMEA TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16MM X 1/2"", CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;28.94
Instalações Hidráulicas em PEX;96853;"JOELHO 90 GRAUS, ROSCA FÊMEA TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20MM X 1/2"", CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;31.02
Instalações Hidráulicas em PEX;96854;"JOELHO 90 GRAUS, ROSCA FÊMEA TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20MM X 3/4"", CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;37.68
Instalações Hidráulicas em PEX;104571;"JOELHO 90 GRAUS, ROSCA FÊMEA TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 3/4"", FIXAÇÃO DAS CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;96856;"JOELHO 90 GRAUS, ROSCA FÊMEA TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25MM X 1/2"", CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;42.1
Instalações Hidráulicas em PEX;104566;"JOELHO 90 GRAUS, ROSCA MACHO TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM X 1/2"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104536;"JOELHO 90 GRAUS, ROSCA MACHO TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 1/2"", FIXAÇÃO DAS CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104537;"JOELHO 90 GRAUS, ROSCA MACHO TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 3/4"", FIXAÇÃO DAS CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104572;"JOELHO 90 GRAUS, ROSCA MACHO TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 1"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104568;"JOELHO 90 GRAUS, ROSCA MACHO TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 1/2"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104538;"JOELHO 90 GRAUS, ROSCA MACHO TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 3/4"", FIXAÇÃO DAS CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104570;"JOELHO 90 GRAUS, ROSCA MACHO TERMINAL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 32 MM X 1"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104565;"JOELHO ROSCA FÊMEA MÓVEL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM X 1/2"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104567;"JOELHO ROSCA FÊMEA MÓVEL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 1/2"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104569;"JOELHO ROSCA FÊMEA MÓVEL, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 3/4"", COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;96843;"JOELHO ROSCA FÊMEA, COM BASE FIXA, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20MM X 1/2"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;35.73
Instalações Hidráulicas em PEX;96847;"JOELHO ROSCA FÊMEA, COM BASE FIXA, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25MM X 3/4"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;44.76
Instalações Hidráulicas em PEX;96844;"JOELHO ROSCA FÊMEA, MÓVEL, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20MM X 3/4"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;40.9
Instalações Hidráulicas em PEX;96839;"JOELHO, ROSCA FÊMEA, COM BASE FIXA, METÁLICO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16MM X 1/2"", CONEXÃO POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;32.18
Instalações Hidráulicas em PEX;104574;"JOELHO, ROSCA FÊMEA, COM BASE FIXA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 16 MM X 3/4"", FIXAÇÃO DAS CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104575;"JOELHO, ROSCA FÊMEA, COM BASE FIXA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 MM X 3/4"", FIXAÇÃO DAS CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;104573;"JOELHO, ROSCA FÊMEA, COM BASE FIXA, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 MM X 1/2"", FIXAÇÃO DAS CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023";UN;0
Instalações Hidráulicas em PEX;96805;KIT CHASSI PEX, PRÉ-FABRICADO, PARA CHUVEIRO, INCLUSO QUADRO METÁLICO, TUBOS, REGISTROS DE PRESSÃO E CONEXÕES POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;233.94
Instalações Hidráulicas em PEX;96802;KIT CHASSI PEX, PRÉ-FABRICADO, PARA CHUVEIRO, INCLUSO QUADRO METÁLICO, TUBOS, REGISTROS DE PRESSÃO E CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;440.22
Instalações Hidráulicas em PEX;96806;KIT CHASSI PEX, PRÉ-FABRICADO, PARA COZINHA COM CUBA SIMPLES, INCLUSO QUADRO METÁLICO, TUBOS E CONEXÕES POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;95.13
Instalações Hidráulicas em PEX;96803;KIT CHASSI PEX, PRÉ-FABRICADO, PARA COZINHA COM CUBA SIMPLES, INCLUSO QUADRO METÁLICO, TUBOS E CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;85.22
Instalações Hidráulicas em PEX;96807;KIT CHASSI PEX, PRÉ-FABRICADO, PARA ÁREA DE SERVIÇO COM TANQUE E MÁQUINA DE LAVAR ROUPA, INCLUSO QUADRO METÁLICO, TUBOS E CONEXÕES POR ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;156.05
Instalações Hidráulicas em PEX;96804;KIT CHASSI PEX, PRÉ-FABRICADO, PARA ÁREA DE SERVIÇO COM TANQUE E MÁQUINA DE LAVAR ROUPA, INCLUSO QUADRO METÁLICO, TUBOS E CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;142.09
Instalações Hidráulicas em PEX;96829;LUVA DE REDUÇÃO PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 X 16 MM, CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;20.99
Instalações Hidráulicas em PEX;96833;LUVA DE REDUÇÃO PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 X 16 MM, CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;26.43
Instalações Hidráulicas em PEX;96836;LUVA DE REDUÇÃO PARA INSTALAÇÕES EM PEX ÁGUA, DN 32 X 25 MM, CONEXÃO POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;37.54
Instalações Hidráulicas em PEX;104576;LUVA DE REDUÇÃO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 20 X 16 MM, COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;19.45
Instalações Hidráulicas em PEX;104577;LUVA DE REDUÇÃO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 X 16 MM, COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;25.49
Instalações Hidráulicas em PEX;104578;LUVA DE REDUÇÃO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 25 X 20 MM, COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;27.34
Instalações Hidráulicas em PEX;104580;LUVA DE REDUÇÃO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 32 X 20 MM, FIXAÇÃO DAS CONEXÕES POR CRIMPAGEM - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;23.5
Instalações Hidráulicas em PEX;104579;LUVA DE REDUÇÃO, PARA INSTALAÇÕES EM PEX ÁGUA, DN 32 X 25 MM, COM ANEL DESLIZANTE - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;UN;35.55
