GRUPO;CODIGO_INSUMO;DESCRICAO;UNIDADE;PRECO_UNIT_SP_RS
MATERIAL;41425;MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO HORIZONTAL DE 1 FUROS, SEM BANDEIRA, H=300 MM X DN=10 MM;UN;7.31
MATERIAL;41426;MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO HORIZONTAL DE 2 FUROS, SEM BANDEIRA, H=600 MM X DN=10 MM;UN;13.18
MATERIAL;41414;MINICAPTORES DE INSERCAO, EM ACO GALVANIZADO A FOGO, H=300 MM X DN=10 MM;UN;24.19
MATERIAL;41415;MINICAPTORES DE INSERCAO, EM ACO GALVANIZADO A FOGO, H=600,MM X DN=10,MM;UN;28.17
EQUIPAMENTO (AQUISIÇÃO);37514;MINICARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA DE *47* HP, CAPACIDADE NOMINAL DE OPERACAO DE *646* KG;UN;360000
EQUIPAMENTO (AQUISIÇÃO);37520;MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG;UN;546477.66
EQUIPAMENTO (AQUISIÇÃO);37546;MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 160 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 3 CV;UN;13123.81
EQUIPAMENTO (AQUISIÇÃO);37544;MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 300 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 5 CV;UN;13880.64
EQUIPAMENTO (AQUISIÇÃO);37545;MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 600 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 7,5 CV;UN;16516.1
MATERIAL;36793;MISTURADOR DE METAL CROMADO DE PAREDE PARA LAVATORIO;UN;861.06
MATERIAL;11769;MISTURADOR DE METAL CROMADO, DE MESA/BANCADA, COM BICA BAIXA, PARA LAVATORIO;UN;380.52
MATERIAL;11771;MISTURADOR DE PAREDE, DE METAL CROMADO, PARA COZINHA, BICA ALTA MOVEL, COM AREJADOR ARTICULADO;UN;466.09
EQUIPAMENTO (AQUISIÇÃO);39919;MISTURADOR DUPLO HORIZONTAL DE ALTA TURBULENCIA, CAPACIDADE / VOLUME 2 X 500 LITROS, MOTORES ELETRICOS MINIMO 5 CV CADA, PARA NATA CIMENTO, ARGAMASSA E OUTROS;UN;65691.96
MATERIAL;38385;MISTURADOR MANUAL DE TINTAS PARA FURADEIRA, HASTE METALICA *60* CM, COM HELICE (MEXEDOR DE TINTA);UN;37.72
MATERIAL;36800;"MISTURADOR METALICO, BASE PARA CHUVEIRO/BANHEIRA, 1/2"" OU 3/4"", SOLDAVEL OU ROSCAVEL (NAO INCLUI ACABAMENTOS)";UN;228.65
MATERIAL;37587;MISTURADOR MONOCOMANDO PARA CHUVEIRO, BASE BRUTA, METALICO COM ACABAMENTO CROMADO;UN;502.34
MATERIAL;11561;MOLA HIDRAULICA AEREA, PARA PORTAS DE ATE 1.100 MM E PESO DE ATE 85 KG, COM CORPO EM ALUMINIO E BRACO EM ACO, SEM BRACO DE PARADA;UN;232.4
MATERIAL;43604;MOLA HIDRAULICA AEREA, PARA PORTAS DE ATE 850 MM E PESO DE ATE 50 KG, COM CORPO EM ALUMINIO E BRACO EM ACO, SEM BRACO DE PARADA;UN;123.9
MATERIAL;11560;MOLA HIDRAULICA AEREA, PARA PORTAS DE ATE 950 MM E PESO DE ATE 65 KG, COM CORPO EM ALUMINIO E BRACO EM ACO, SEM BRACO DE PARADA;UN;179.38
MATERIAL;11499;MOLA HIDRAULICA DE PISO, PARA PORTAS DE ATE 1100 MM E PESO DE ATE 120 KG, COM CORPO EM ACO INOX;UN;999.9
MAO DE OBRA;34761;MONTADOR DE ELETROELETRONICOS (HORISTA);H;34.16
MAO DE OBRA;40924;MONTADOR DE ELETROELETRONICOS (MENSALISTA);MES;5986.4
MAO DE OBRA;40983;MONTADOR DE ESTRUTURAS METALICAS (MENSALISTA);MES;4779.8
MAO DE OBRA;44497;MONTADOR DE ESTRUTURAS METALICAS HORISTA;H;27.28
MAO DE OBRA;2437;MONTADOR DE MAQUINAS (HORISTA);H;32.68
MAO DE OBRA;40921;MONTADOR DE MAQUINAS (MENSALISTA);MES;5727.68
EQUIPAMENTO (AQUISIÇÃO);36502;"MOTOBOMBA CENTRIFUGA, MOTOR A GASOLINA, POTENCIA 5,42 HP, BOCAIS 1 1/2"" X 1"", DIAMETRO ROTOR 143 MM HM/Q = 6 MCA / 16,8 M3/H A 38 MCA / 6,6 M3/H";UN;3009.7
EQUIPAMENTO (AQUISIÇÃO);36503;"MOTOBOMBA TRASH (PARA AGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIAMETROS DE SUCCAO X RECALQUE: 3"" X 3"", HM/Q: 10/60 A 23/0";UN;3711.32
EQUIPAMENTO (AQUISIÇÃO);4090;MOTONIVELADORA POTENCIA BASICA LIQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13843 KG, LARGURA DA LAMINA DE 3,7 M;UN;1200000
MAO DE OBRA;4093;MOTORISTA DE CAMINHAO (HORISTA);H;30.83
MAO DE OBRA;10512;MOTORISTA DE CAMINHAO (MENSALISTA);MES;5400.38
MAO DE OBRA;4243;MOTORISTA DE CAMINHAO BETONEIRA (HORISTA);H;29.45
MAO DE OBRA;20020;MOTORISTA DE CAMINHAO-BASCULANTE (HORISTA);H;32.03
MAO DE OBRA;41038;MOTORISTA DE CAMINHAO-BASCULANTE (MENSALISTA);MES;5612.1
MAO DE OBRA;4094;MOTORISTA DE CAMINHAO-CARRETA (HORISTA);H;38.33
MAO DE OBRA;40988;MOTORISTA DE CAMINHAO-CARRETA (MENSALISTA);MES;6717.12
MAO DE OBRA;4095;MOTORISTA DE CARRO DE PASSEIO (HORISTA);H;25.67
MAO DE OBRA;40990;MOTORISTA DE CARRO DE PASSEIO (MENSALISTA);MES;4498.38
MAO DE OBRA;4096;MOTORISTA OPERADOR DE CAMINHAO COM MUNCK (HORISTA);H;34.57
MAO DE OBRA;40992;MOTORISTA OPERADOR DE CAMINHAO COM MUNCK (MENSALISTA);MES;6055.85
MATERIAL;4114;"MOURAO CONCRETO CURVO, SECAO ""T"", H = 2,80 M + CURVA COM 0,45 M, COM FUROS PARA FIOS";UN;72.13
MATERIAL;36797;MOURAO DE CONCRETO CURVO, *10 X 10* CM, H= *2,60* M + CURVA DE 0,40 M;UN;64.23
MATERIAL;4107;MOURAO DE CONCRETO RETO, SECAO QUADRADA *10 X 10* CM, H= *2,30* M;UN;60.56
MATERIAL;4102;MOURAO DE CONCRETO RETO, SECAO QUADRADA, *10 X 10* CM, H= 3,00 M;UN;73.92
MATERIAL;36799;MOURAO DE CONCRETO RETO, TIPO ESTICADOR, *10 X 10* CM, H= 2,50 M;UN;62.34
MATERIAL;2747;MOURAO ROLICO DE MADEIRA TRATADA, D = 16 A 20 CM, H = 2,20 M, EM EUCALIPTO OU EQUIVALENTE DA REGIAO (PARA CERCA);M;36.21
MATERIAL;21138;MOURAO ROLICO DE MADEIRA TRATADA, D = 8 A 11 CM, H = 2,20 M, EM EUCALIPTO OU EQUIVALENTE DA REGIAO (PARA CERCA);M;11.48
MATERIAL;10826;MUDA DE ARBUSTO FLORIFERO, CLUSIA/GARDENIA/MOREIA BRANCA/ AZALEIA OU EQUIVALENTE DA REGIAO, H= *50 A 70* CM;UN;75.86
MATERIAL;365;MUDA DE ARBUSTO FOLHAGEM, SANSAO-DO-CAMPO OU EQUIVALENTE DA REGIAO, H= *50 A 70* CM;UN;47.03
MATERIAL;38639;MUDA DE ARBUSTO, BUXINHO, H= *50* CM;UN;182.06
MATERIAL;38640;MUDA DE ARBUSTO, PINGO DE OURO/ VIOLETEIRA, H = *10 A 20* CM;UN;2.73
MATERIAL;358;MUDA DE ARVORE ORNAMENTAL, OITI/AROEIRA SALSA/ANGICO/IPE/JACARANDA OU EQUIVALENTE DA REGIAO, H= *1* M;UN;56.13
MATERIAL;359;MUDA DE ARVORE ORNAMENTAL, OITI/AROEIRA SALSA/ANGICO/IPE/JACARANDA OU EQUIVALENTE DA REGIAO, H= *2* M;UN;115.31
MATERIAL;38641;MUDA DE PALMEIRA ARECA, H= *1,50* M;UN;113.79
MATERIAL;360;MUDA DE RASTEIRA/FORRACAO, AMENDOIM RASTEIRO/ONZE HORAS/AZULZINHA/IMPATIENS OU EQUIVALENTE DA REGIAO;UN;2.64
MATERIAL;42430;MULTIEXERCITADOR COM SEIS FUNCOES, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI;UN;6434.22
MATERIAL;4209;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""";UN;24.49
MATERIAL;4180;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""";UN;18.43
MATERIAL;4179;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""";UN;12.52
MATERIAL;4177;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""";UN;6.12
MATERIAL;4208;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""";UN;58.29
MATERIAL;4181;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""";UN;38.08
MATERIAL;4182;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""";UN;94.81
MATERIAL;4178;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""";UN;8.48
MATERIAL;4183;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""";UN;152.65
MATERIAL;4184;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 5""";UN;336.95
MATERIAL;4185;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6""";UN;559.86
MATERIAL;4205;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1 1/4""";UN;32.33
MATERIAL;4192;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1""";UN;32.33
MATERIAL;4191;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4""";UN;32.33
MATERIAL;4206;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1""";UN;25.27
MATERIAL;4207;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1/2""";UN;26.02
MATERIAL;4190;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 3/4""";UN;25.27
MATERIAL;4188;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2""";UN;15.25
MATERIAL;4189;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4""";UN;15.25
MATERIAL;4186;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2"" X 1/4""";UN;7.47
MATERIAL;4197;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2""";UN;80.73
MATERIAL;4194;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2""";UN;48.78
MATERIAL;4193;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/4""";UN;48.78
MATERIAL;4204;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1""";UN;48.78
MATERIAL;4202;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2 1/2""";UN;147.44
MATERIAL;4203;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2""";UN;130.21
MATERIAL;4187;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""";UN;9.72
MATERIAL;40368;"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 1 1/2""";UN;56.95
MATERIAL;40365;"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 1 1/4""";UN;38.42
MATERIAL;40362;"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 1""";UN;25.45
MATERIAL;40356;"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 1/2""";UN;13.13
MATERIAL;40374;"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 2 1/2""";UN;148.85
MATERIAL;40371;"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 2""";UN;93.7
MATERIAL;40359;"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 3/4""";UN;16.96
MATERIAL;45201;"NIVEL DE ALUMINIO 350 MM (14""), COM 3 BOLHAS";UN;61.23
MAO DE OBRA;7595;NIVELADOR (HORISTA);H;25.07
MAO DE OBRA;41094;NIVELADOR (MENSALISTA);MES;4391.65
MATERIAL;38175;NUMERO / ALGARISMO PARA RESIDENCIA (FACHADA), EM ZAMAC, COM ALTURA DE APROX *45* MM, INCLUSIVE PARAFUSOS;UN;4.66
MATERIAL;38176;NUMERO / ALGARISMO PARA RESIDENCIA (FACHADA), EM ZAMAC, COM ALTURA DE APROX 125 MM, INCLUSIVE PARAFUSOS;UN;13.71
MATERIAL;36152;OCULOS DE SEGURANCA CONTRA IMPACTOS COM LENTE INCOLOR, ARMACAO NYLON, COM PROTECAO UVA E UVB;UN;6.06
MATERIAL;45212;OCULOS DE SOLDA COM ESCURECIMENTO AUTOMATICO;UN;60.71
MATERIAL;4221;OLEO DIESEL COMBUSTIVEL COMUM METROPOLITANO S-10 OU S-500;L;6.58
MATERIAL;4227;OLEO LUBRIFICANTE MINERAL MONOVISCOSO, SAE 40, PARA MOTORES DE EQUIPAMENTOS PESADOS (CAMINHOES, TRATORES, RETROS E ETC);L;30.68
MATERIAL;38170;OLHO MAGICO PARA PORTAS, EM LATAO, COM LENTE DE POLICARBONATO, ANGULO DE *200* GRAUS, ESPESSURA ENTRE *25 E 46* MM, INCLUINDO FECHO JANELA;UN;20.37
MAO DE OBRA;4252;OPERADOR DE BATE-ESTACAS (HORISTA);H;31.99
MAO DE OBRA;40980;OPERADOR DE BATE-ESTACAS (MENSALISTA);MES;5605.34
MAO DE OBRA;41031;OPERADOR DE BETONEIRA (CAMINHAO) (MENSALISTA);MES;5160.47
MAO DE OBRA;37666;OPERADOR DE BETONEIRA ESTACIONARIA / MISTURADOR (HORISTA);H;26.7
MAO DE OBRA;40986;OPERADOR DE BETONEIRA ESTACIONARIA / MISTURADOR (MENSALISTA);MES;4679.32
MAO DE OBRA;4250;OPERADOR DE COMPRESSOR DE AR OU COMPRESSORISTA (HORISTA);H;25
MAO DE OBRA;40978;OPERADOR DE COMPRESSOR DE AR OU COMPRESSORISTA (MENSALISTA);MES;4381.59
MAO DE OBRA;44501;OPERADOR DE DEMARCADORA DE FAIXAS DE TRAFEGO (HORISTA);H;29.45
MAO DE OBRA;41043;OPERADOR DE DEMARCADORA DE FAIXAS DE TRAFEGO (MENSALISTA);MES;5160.47
MAO DE OBRA;4234;OPERADOR DE ESCAVADEIRA (HORISTA);H;39.3
MAO DE OBRA;40987;OPERADOR DE ESCAVADEIRA (MENSALISTA);MES;6884.17
MAO DE OBRA;4253;OPERADOR DE GUINCHO OU GUINCHEIRO (HORISTA);H;27.28
MAO DE OBRA;40981;OPERADOR DE GUINCHO OU GUINCHEIRO (MENSALISTA);MES;4779.8
MAO DE OBRA;4254;OPERADOR DE GUINDASTE (HORISTA);H;28.2
MAO DE OBRA;41036;OPERADOR DE GUINDASTE (MENSALISTA);MES;4944.17
MAO DE OBRA;4251;OPERADOR DE JATO ABRASIVO OU JATISTA (HORISTA);H;21.86
MAO DE OBRA;40979;OPERADOR DE JATO ABRASIVO OU JATISTA (MENSALISTA);MES;3830.54
MAO DE OBRA;4230;OPERADOR DE MAQUINAS E TRATORES DIVERSOS - TERRAPLANAGEM (HORISTA);H;31.6
MAO DE OBRA;40998;OPERADOR DE MAQUINAS E TRATORES DIVERSOS - TERRAPLANAGEM (MENSALISTA);MES;5536.98
MAO DE OBRA;4257;OPERADOR DE MARTELETE OU MARTELETEIRO (HORISTA);H;27.28
MAO DE OBRA;40982;OPERADOR DE MARTELETE OU MARTELETEIRO (MENSALISTA);MES;4779.8
MAO DE OBRA;4240;OPERADOR DE MOTO SCRAPER (HORISTA);H;40.7
MAO DE OBRA;41026;OPERADOR DE MOTO SCRAPER (MENSALISTA);MES;7132.31
MAO DE OBRA;4239;OPERADOR DE MOTONIVELADORA (HORISTA);H;40.7
MAO DE OBRA;41024;OPERADOR DE MOTONIVELADORA (MENSALISTA);MES;7132.31
MAO DE OBRA;4248;OPERADOR DE PA CARREGADEIRA (HORISTA);H;29.45
MAO DE OBRA;41033;OPERADOR DE PA CARREGADEIRA (MENSALISTA);MES;5160.47
MAO DE OBRA;44500;OPERADOR DE PAVIMENTADORA / MESA VIBROACABADORA (HORISTA);H;29.45
MAO DE OBRA;41040;OPERADOR DE PAVIMENTADORA / MESA VIBROACABADORA (MENSALISTA);MES;5160.47
MAO DE OBRA;4238;OPERADOR DE ROLO COMPACTADOR (HORISTA);H;29.97
MAO DE OBRA;41012;OPERADOR DE ROLO COMPACTADOR (MENSALISTA);MES;5252.11
MAO DE OBRA;4233;OPERADOR DE USINA DE ASFALTO, DE SOLOS OU DE CONCRETO (HORISTA);H;40.7
MAO DE OBRA;41001;OPERADOR DE USINA DE ASFALTO, DE SOLOS OU DE CONCRETO (MENSALISTA);MES;7132.31
MATERIAL;2;OXIGENIO - RECARGA DE GAS PARA CILINDRO (NAO INCLUI TROCA/MANUTENCAO DO CILINDRO);M3;24.1
EQUIPAMENTO (AQUISIÇÃO);4262;PA CARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA 128 HP, CAPACIDADE DA CACAMBA DE 1,7 A 2,8 M3, PESO OPERACIONAL MAXIMO DE 11632 KG;UN;680000
EQUIPAMENTO (AQUISIÇÃO);4263;PA CARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA 197 HP, CAPACIDADE DA CACAMBA DE 2,5 A 3,5 M3, PESO OPERACIONAL MAXIMO DE 18338 KG;UN;942933.28
MATERIAL;38402;PA DE LIXO PLASTICA, CABO LONGO;UN;40.28
MATERIAL;45234;PA QUADRADA COM CABO DE MADEIRA EM Y DE 71 CM;UN;41.64
MATERIAL;3412;PAINEL DE LA DE VIDRO SEM REVESTIMENTO PSI 20, E = 25 MM, DE 1200 X 600 MM;M2;27.18
MATERIAL;3413;PAINEL DE LA DE VIDRO SEM REVESTIMENTO PSI 20, E = 50 MM, DE 1200 X 600 MM;M2;61.18
MATERIAL;39744;PAINEL DE LA DE VIDRO SEM REVESTIMENTO PSI 40, E = 25 MM, DE 1200 X 600 MM;M2;47.5
MATERIAL;39745;PAINEL DE LA DE VIDRO SEM REVESTIMENTO PSI 40, E = 50 MM, DE 1200 X 600 MM;M2;100.26
MATERIAL;39639;PAINEL ESTRUTURAL PARA LAJE SECA REVESTIDO EM PLACA CIMENTICIA, DE *1,20 X 2,50* M, E = 55 MM;M2;208.13
MATERIAL;39637;PAINEL ESTRUTURAL PARA LAJE SECA REVESTIDO EM PLACA CIMENTICIA, DE 1,20 X 2,50 M, E = 23 MM;M2;133.41
MATERIAL;39638;PAINEL ESTRUTURAL PARA LAJE SECA REVESTIDO EM PLACA CIMENTICIA, DE 1,20 X 2,50 M, E = 40 MM;M2;160.7
MATERIAL;39517;PAINEL TERMOISOLANTE PARA FECHAMENTOS VERTICAIS (INCLUI PARAFUSOS DE FIXACAO) REVESTIDO EM ACO GALVALUME, LARGURA UTIL DE 1100 MM, REVESTIMENTO COM ESPESSURA DE 0,50 MM, COM PRE-PINTURA NAS DUAS FACES, NUCLEO EM POLIURETANO (PUR) COM ESPESSURA 40/50 MM;M2;252.26
MATERIAL;39518;PAINEL TERMOISOLANTE PARA FECHAMENTOS VERTICAIS (INCLUI PARAFUSOS DE FIXACAO) REVESTIDO EM ACO GALVALUME, LARGURA UTIL DE 1100 MM, REVESTIMENTO COM ESPESSURA DE 0,50 MM, COM PRE-PINTURA NAS DUAS FACES, NUCLEO EM POLIURETANO (PUR) COM ESPESSURA 70/80 MM;M2;299.07
MATERIAL;38366;PAPEL KRAFT BETUMADO;M2;6.11
MATERIAL;11703;PAPELEIRA DE PAREDE EM METAL CROMADO SEM TAMPA;UN;46.65
MATERIAL;37400;PAPELEIRA PLASTICA TIPO DISPENSER PARA PAPEL HIGIENICO ROLAO;UN;57.6
MATERIAL;25400;PAR DE TABELAS DE BASQUETE EM COMPENSADO NAVAL, OFICIAL, 1800 X 1200 MM, INCLUINDO ARO DE METAL E REDE EM POLIPROPILENO 100% (SEM SUPORTE DE FIXACAO);UN;2509.55
MATERIAL;4276;PARA-RAIOS DE DISTRIBUICAO, TENSAO NOMINAL 15 KV, CORRENTE NOMINAL DE DESCARGA 5 KA;UN;194.69
MATERIAL;4273;PARA-RAIOS DE DISTRIBUICAO, TENSAO NOMINAL 30 KV, CORRENTE NOMINAL DE DESCARGA 10 KA;UN;353.49
MATERIAL;4274;PARA-RAIOS TIPO FRANKLIN 350 MM, EM LATAO CROMADO, DUAS DESCIDAS, PARA PROTECAO DE EDIFICACOES CONTRA DESCARGAS ATMOSFERICAS;UN;129.32
MATERIAL;44286;"PARAFUSO AUTO BROCANTE 12 X 7/8"" COM ARRUELA DE VEDACAO EPDM";UN;0.21
MATERIAL;39438;PARAFUSO CABECA TROMBETA E PONTA AGULHA (GN55), COMPRIMENTO 55 MM, EM ACO FOSFATIZADO, PARA FIXAR CHAPA DE GESSO EM PERFIL DRYWALL METALICO MAXIMO 0,7 MM;UN;0.24
MATERIAL;44310;PARAFUSO CHUMBADOR - PCH 1 DO TIPO ANDORINHA (EM Y) COM PORCA INCLUSA, *12 X 80 MM*;UN;14.42
MATERIAL;45158;"PARAFUSO DE ACO TIPO CHUMBADOR PARABOLT, DIAMETRO 1/2"", COMPRIMENTO 100 MM";UN;2.98
MATERIAL;4379;PARAFUSO DE ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA SIMPLES, DIAMETRO 2,5 MM, COMPRIMENTO * 9,5 * MM;UN;0.04
MATERIAL;4377;PARAFUSO DE ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA SIMPLES, DIAMETRO 4,2 MM, COMPRIMENTO * 32 * MM;UN;0.17
MATERIAL;4356;PARAFUSO DE ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA SIMPLES, DIAMETRO 4,8 MM, COMPRIMENTO 45 MM;UN;0.24
MATERIAL;13246;"PARAFUSO DE ACO ZINCADO, SEXTAVADO, COM ROSCA INTEIRA, DIAMETRO 5/16"", COMPRIMENTO 3/4"", COM PORCA E ARRUELA LISA LEVE";UN;0.41
MATERIAL;13294;"PARAFUSO DE ACO ZINCADO, SEXTAVADO, COM ROSCA SOBERBA, DIAMETRO 3/8"", COMPRIMENTO 80 MM";UN;1.39
MATERIAL;11963;"PARAFUSO DE ACO ZINCADO, TIPO CHUMBADOR PARABOLT, DIAMETRO 1/2"", COMPRIMENTO 75 MM";UN;8.74
MATERIAL;11964;"PARAFUSO DE ACO ZINCADO, TIPO CHUMBADOR PARABOLT, DIAMETRO 3/8"", COMPRIMENTO 75 MM";UN;2.2
MATERIAL;44757;"PARAFUSO DE ACO ZINCADO, TIPO CHUMBADOR PARABOLT, DIAMETRO 5/8""";UN;9.73
MATERIAL;4346;"PARAFUSO DE FERRO POLIDO, SEXTAVADO, COM ROSCA PARCIAL, DIAMETRO 5/8"", COMPRIMENTO 6"", COM PORCA E ARRUELA DE PRESSAO MEDIA";UN;9.37
MATERIAL;11955;PARAFUSO DE LATAO COM ACABAMENTO CROMADO PARA FIXAR PECA SANITARIA, INCLUI PORCA CEGA, ARRUELA E BUCHA DE NYLON TAMANHO S-10;UN;4.1
MATERIAL;11960;PARAFUSO DE LATAO COM ROSCA SOBERBA, CABECA CHATA E FENDA SIMPLES, DIAMETRO 2,5 MM, COMPRIMENTO 12 MM;UN;0.13
MATERIAL;4333;PARAFUSO DE LATAO COM ROSCA SOBERBA, CABECA CHATA E FENDA SIMPLES, DIAMETRO 3,2 MM, COMPRIMENTO 16 MM;UN;0.24
MATERIAL;4358;PARAFUSO DE LATAO COM ROSCA SOBERBA, CABECA CHATA E FENDA SIMPLES, DIAMETRO 4,8 MM, COMPRIMENTO 65 MM;UN;1.87
MATERIAL;39435;PARAFUSO DRY WALL, EM ACO FOSFATIZADO, CABECA TROMBETA E PONTA AGULHA (TA), COMPRIMENTO 25 MM;UN;0.09
MATERIAL;39436;PARAFUSO DRY WALL, EM ACO FOSFATIZADO, CABECA TROMBETA E PONTA AGULHA (TA), COMPRIMENTO 35 MM;UN;0.16
MATERIAL;39437;PARAFUSO DRY WALL, EM ACO FOSFATIZADO, CABECA TROMBETA E PONTA AGULHA (TA), COMPRIMENTO 45 MM;UN;0.21
MATERIAL;39439;PARAFUSO DRY WALL, EM ACO FOSFATIZADO, CABECA TROMBETA E PONTA BROCA (TB), COMPRIMENTO 25 MM;UN;0.14
MATERIAL;39440;PARAFUSO DRY WALL, EM ACO FOSFATIZADO, CABECA TROMBETA E PONTA BROCA (TB), COMPRIMENTO 35 MM;UN;0.18
MATERIAL;39441;PARAFUSO DRY WALL, EM ACO FOSFATIZADO, CABECA TROMBETA E PONTA BROCA (TB), COMPRIMENTO 45 MM;UN;0.23
MATERIAL;39442;PARAFUSO DRY WALL, EM ACO ZINCADO, CABECA LENTILHA E PONTA AGULHA (LA), LARGURA 4,2 MM, COMPRIMENTO 13 MM;UN;0.17
MATERIAL;39443;PARAFUSO DRY WALL, EM ACO ZINCADO, CABECA LENTILHA E PONTA BROCA (LB), LARGURA 4,2 MM, COMPRIMENTO 13 MM;UN;0.22
MATERIAL;4329;"PARAFUSO EM ACO GALVANIZADO, TIPO MAQUINA, SEXTAVADO, SEM PORCA, DIAMETRO 1/2"", COMPRIMENTO 2""";UN;2
MATERIAL;44229;PARAFUSO EM ACO INOX (TIPO ALLEN) M6 X 40 MM, COM CABECA BOLEADA / ABAULADA, SEXTAVADA INTERNA, COM ROSCA;UN;0.82
MATERIAL;436;PARAFUSO FRANCES M16 EM ACO GALVANIZADO, COMPRIMENTO = 150 MM, DIAMETRO = 16 MM, CABECA ABAULADA;UN;10.05
MATERIAL;442;PARAFUSO FRANCES M16 EM ACO GALVANIZADO, COMPRIMENTO = 45 MM, DIAMETRO = 16 MM, CABECA ABAULADA;UN;5.95
MATERIAL;4383;PARAFUSO FRANCES METRICO ZINCADO, DIAMETRO 12 MM, COMPRIMENTO 140MM, COM PORCA SEXTAVADA E ARRUELA DE PRESSAO MEDIA;UN;18.08
